Country_Code,Year,GDP_Per_Capita
AFG,2009,2565.022
AFG,2010,2848.5862
AFG,2011,2757.0525
AFG,2012,2985.319
AFG,2015,2967.6921
AFG,2016,2958.7854
AFG,2017,2952.999
AFG,2018,2902.392
AFG,2019,2927.245
AFG,2020,2769.6858
AFG,2021,2144.1665
ALB,1992,3761.1555
ALB,1993,4145.92
ALB,1994,4517.799
ALB,1995,5151.3975
ALB,1996,5563.793
ALB,1997,4943.004
ALB,1998,5387.5684
ALB,1999,6086.009
ALB,2000,6582.0166
ALB,2001,7232.9907
ALB,2002,7590.49
ALB,2003,8025.2812
ALB,2004,8483.294
ALB,2005,8964.318
ALB,2006,9564.029
ALB,2007,10262.967
ALB,2008,11056.352
ALB,2009,11430.622
ALB,2010,11829.054
ALB,2011,12153.114
ALB,2012,12463.57
ALB,2013,12873.483
ALB,2014,13366.56
ALB,2015,13876.819
ALB,2016,14643.489
ALB,2017,15359.461
ALB,2018,16170.99
ALB,2019,16761.193
ALB,2020,16457.787
ALB,2021,18212.871
ALB,2022,19388.873
ALB,2023,20481.035
ALB,2024,21641.074
DZA,2006,13920.694
DZA,2007,14114.675
DZA,2008,14206.776
DZA,2009,14104.428
DZA,2010,14496.421
DZA,2011,14641.964
DZA,2012,14697.54
DZA,2013,14778.191
DZA,2014,15073.763
DZA,2015,15239.518
DZA,2016,15511.686
DZA,2017,15427.664
DZA,2018,15343.426
DZA,2019,15199.199
DZA,2020,14194.155
DZA,2021,14496.865
DZA,2022,14782.2
DZA,2023,15159.324
AND,2004,64353.484
AND,2007,65534.117
AND,2008,60691.605
AND,2009,57203.973
AND,2010,58285.06
AND,2011,60470.465
AND,2012,58172.133
AND,2013,57332.16
AND,2014,59929.246
AND,2015,62105.152
AND,2020,55488.492
AGO,2011,11037.639
AGO,2012,11519.993
AGO,2015,11392.906
AGO,2016,10805.712
ATG,1990,21074.576
ATG,1991,21424.291
ATG,1992,21330.273
ATG,1993,22051.438
ATG,1994,23081.664
ATG,1995,21639.602
ATG,1996,22597.314
ATG,1997,23350.309
ATG,2000,25547.611
ATG,2001,24014.775
ATG,2002,23958.164
ATG,2003,25136.002
ATG,2004,26303.617
ATG,2005,27692.635
ATG,2006,30827.342
ATG,2007,33245.27
ATG,2008,32756.307
ATG,2009,28405.69
ATG,2010,25826.61
ATG,2012,25592.906
ATG,2017,27199.195
ATG,2018,28878.607
ATG,2019,29651.863
ATG,2020,23930.672
ATG,2021,25745.496
ATG,2022,27941.785
ATG,2023,28474.045
ARG,2001,21066.459
ARG,2002,18571.701
ARG,2003,20005.139
ARG,2004,21591.45
ARG,2005,23262.408
ARG,2006,24877.25
ARG,2007,26850.664
ARG,2008,27658.484
ARG,2009,25747.197
ARG,2010,28056.258
ARG,2011,29425.76
ARG,2012,28825.967
ARG,2013,29227.66
ARG,2014,28200.814
ARG,2015,28669.207
ARG,2016,27802.105
ARG,2017,28334.904
ARG,2018,27367.115
ARG,2019,26629.553
ARG,2020,23877.094
ARG,2021,26300.273
ARG,2022,27825.027
ARG,2023,27230.396
ARM,1990,6137.6006
ARM,1991,5326.753
ARM,1992,3136.7244
ARM,1993,2958.8804
ARM,1994,3200.8965
ARM,1995,3480.7559
ARM,1996,3717.3357
ARM,1997,3879.1794
ARM,1998,4211.5127
ARM,1999,4406.9673
ARM,2000,4589.0083
ARM,2001,5044.1167
ARM,2002,5731.3535
ARM,2004,7299.4
ARM,2005,8362.9
ARM,2006,9525.231
ARM,2007,10898.849
ARM,2008,11727.482
ARM,2009,10143.235
ARM,2010,10438.564
ARM,2011,10990.177
ARM,2012,11796.274
ARM,2013,12194.019
ARM,2014,12667.376
ARM,2015,13112.76
ARM,2016,13192.994
ARM,2017,14243.875
ARM,2018,15037.045
ARM,2019,16215.36
ARM,2020,15052.936
ARM,2021,15921.705
ARM,2022,17886.178
ARM,2023,19402.752
ABW,1990,33063.0
ABW,1995,35386.86
ABW,1999,35227.477
ABW,2001,38729.457
ABW,2002,38098.906
ABW,2003,38086.01
ABW,2004,40000.562
ABW,2005,38828.215
ABW,2006,38566.8
ABW,2007,39462.586
ABW,2008,39881.59
ABW,2009,34986.15
ABW,2010,33951.625
ABW,2011,34837.94
ABW,2012,33972.34
ABW,2013,35621.785
ABW,2014,35746.863
AUS,1990,36267.742
AUS,1991,35670.668
AUS,1992,35426.285
AUS,1993,36533.15
AUS,1994,37622.652
AUS,1995,38653.336
AUS,1996,39663.16
AUS,1997,40773.566
AUS,1998,42257.17
AUS,1999,43899.074
AUS,2000,45099.074
AUS,2001,45428.2
AUS,2002,46688.395
AUS,2003,47581.23
AUS,2004,49061.277
AUS,2005,49997.066
AUS,2006,50693.727
AUS,2007,51663.242
AUS,2008,52473.383
AUS,2009,52407.91
AUS,2010,52739.27
AUS,2011,53257.047
AUS,2012,54403.883
AUS,2013,54895.004
AUS,2014,55489.07
AUS,2015,55879.996
AUS,2016,56529.953
AUS,2017,56881.855
AUS,2018,57647.844
AUS,2019,58048.617
AUS,2020,57260.465
AUS,2021,58327.414
AUS,2022,60029.133
AUS,2023,60684.96
AUT,1990,43258.176
AUT,1991,44302.42
AUT,1992,44734.855
AUT,1993,44601.207
AUT,1994,45497.137
AUT,1995,46639.53
AUT,1996,47608.633
AUT,1997,48575.16
AUT,1998,50216.7
AUT,1999,52004.53
AUT,2000,53534.344
AUT,2001,54032.152
AUT,2002,54565.08
AUT,2003,54919.79
AUT,2004,55980.23
AUT,2005,56890.28
AUT,2006,58460.24
AUT,2007,60470.91
AUT,2008,61157.99
AUT,2009,58810.44
AUT,2010,59730.55
AUT,2011,61272.258
AUT,2012,61376.723
AUT,2013,60863.055
AUT,2014,60845.66
AUT,2015,60951.688
AUT,2016,61572.71
AUT,2017,62535.9
AUT,2018,63778.027
AUT,2019,64609.375
AUT,2020,60276.414
AUT,2021,62968.94
AUT,2022,65694.555
AUT,2023,64536.297
AZE,1990,10776.067
AZE,1991,10559.212
AZE,1992,8050.2163
AZE,1993,6097.4863
AZE,1994,4830.699
AZE,1995,4211.721
AZE,1996,4223.523
AZE,1997,4425.5884
AZE,1998,4822.16
AZE,1999,5133.748
AZE,2000,5656.9297
AZE,2001,6168.9854
AZE,2002,6701.0815
AZE,2007,16587.365
AZE,2008,17963.021
AZE,2010,19925.39
AZE,2011,19358.078
AZE,2012,19523.373
AZE,2013,20398.646
AZE,2014,20709.201
AZE,2015,20678.754
AZE,2016,19822.41
AZE,2017,19659.004
AZE,2018,19781.852
AZE,2019,20101.492
AZE,2020,19126.098
AZE,2021,20111.375
AZE,2022,21051.244
AZE,2023,21310.738
AZE,2024,22072.148
BHS,1990,33072.16
BHS,1991,31148.904
BHS,1992,29412.88
BHS,1993,28955.352
BHS,1994,29346.361
BHS,1995,30128.193
BHS,1996,30907.82
BHS,1997,30839.025
BHS,2000,34597.164
BHS,2001,35072.367
BHS,2002,35610.68
BHS,2003,34740.76
BHS,2004,34617.805
BHS,2005,35365.465
BHS,2006,35789.133
BHS,2007,35797.117
BHS,2008,34498.035
BHS,2009,32630.264
BHS,2010,32711.459
BHS,2011,32535.662
BHS,2012,33667.555
BHS,2013,32402.916
BHS,2014,32712.635
BHS,2015,32777.586
BHS,2016,32172.336
BHS,2017,33050.035
BHS,2018,33650.215
BHS,2019,33202.49
BHS,2020,26452.695
BHS,2021,31064.682
BHS,2022,34342.93
BHR,1995,53537.684
BHR,1996,54289.438
BHR,1997,54512.855
BHR,2001,57280.7
BHR,2002,55096.656
BHR,2007,52731.793
BHR,2008,52765.39
BHR,2009,50665.75
BHR,2010,50704.848
BHR,2011,53132.33
BHR,2012,54516.84
BHR,2013,55376.402
BHR,2014,55065.82
BHR,2015,54149.914
BHR,2016,54107.074
BHR,2017,53859.773
BHR,2018,54893.074
BHR,2019,56749.96
BHR,2020,53814.246
BHR,2021,54954.676
BHR,2022,57572.996
BGD,2000,2712.935
BGD,2001,2803.5547
BGD,2002,2866.4346
BGD,2003,2958.915
BGD,2004,3071.838
BGD,2005,3231.6138
BGD,2006,3407.4272
BGD,2007,3608.9155
BGD,2008,3787.9382
BGD,2009,3942.1362
BGD,2010,4125.464
BGD,2011,4352.4263
BGD,2012,4592.0483
BGD,2013,4822.726
BGD,2014,5068.6396
BGD,2015,5352.7114
BGD,2016,5682.5356
BGD,2017,6005.707
BGD,2018,6392.5933
BRB,1990,19613.248
BRB,1991,18790.87
BRB,1992,17660.324
BRB,1993,17748.555
BRB,1994,18064.4
BRB,1995,18398.75
BRB,1998,20752.81
BRB,1999,20815.836
BRB,2000,21779.22
BRB,2001,21234.709
BRB,2002,21262.309
BRB,2003,21591.791
BRB,2004,21771.902
BRB,2005,22514.484
BRB,2006,23766.607
BRB,2007,24145.754
BRB,2008,24171.652
BRB,2009,22840.885
BRB,2010,22243.457
BRB,2011,22102.482
BRB,2012,21286.332
BRB,2013,20854.568
BRB,2014,20959.965
BRB,2015,20666.965
BRB,2016,20930.633
BRB,2017,21035.793
BRB,2018,20727.422
BRB,2019,20737.979
BRB,2020,17728.072
BRB,2021,17682.732
BRB,2022,20716.285
BLR,1990,12351.636
BLR,1991,12197.788
BLR,1992,11002.602
BLR,1993,10143.984
BLR,1994,8967.73
BLR,1995,8061.196
BLR,1996,8314.856
BLR,1997,9301.327
BLR,1998,10128.156
BLR,1999,10519.749
BLR,2000,11182.455
BLR,2001,11771.087
BLR,2002,12443.933
BLR,2007,20019.611
BLR,2008,22137.947
BLR,2009,22236.838
BLR,2010,24012.613
BLR,2011,25404.756
BLR,2012,25879.133
BLR,2013,26147.625
BLR,2014,26564.436
BLR,2015,25513.213
BLR,2016,24846.83
BLR,2017,25503.98
BLR,2018,26363.463
BLR,2019,26798.82
BEL,1990,41640.06
BEL,1991,42246.074
BEL,1992,42719.047
BEL,1993,42143.195
BEL,1994,43369.277
BEL,1995,44310.63
BEL,1996,44808.523
BEL,1997,46396.004
BEL,2000,50455.734
BEL,2001,50835.4
BEL,2002,51471.85
BEL,2021,60669.215
BLZ,2000,11363.687
BLZ,2001,11567.026
BLZ,2002,11828.187
BLZ,2003,12589.268
BLZ,2004,12807.166
BLZ,2005,12714.97
BLZ,2006,12912.53
BLZ,2007,12973.207
BLZ,2008,12415.681
BLZ,2009,12033.91
BLZ,2010,11913.664
BLZ,2011,11641.771
BLZ,2012,11843.415
BLZ,2013,12064.797
BLZ,2014,12272.296
BLZ,2015,12348.795
BLZ,2016,12063.06
BLZ,2017,11572.301
BLZ,2018,11451.897
BLZ,2019,11765.975
BLZ,2020,10045.141
BLZ,2021,11716.327
BLZ,2022,12565.364
BMU,1990,79747.484
BMU,1991,76365.05
BMU,1992,75766.695
BMU,1993,77503.46
BMU,1994,77470.3
BMU,1996,82122.78
BMU,1997,85380.836
BMU,1998,88034.81
BMU,1999,90290.56
BMU,2000,98019.93
BMU,2001,104560.836
BMU,2002,102559.766
BMU,2003,105642.98
BMU,2004,107803.2
BMU,2005,109335.38
BMU,2006,115170.9
BMU,2007,118691.07
BMU,2008,115942.73
BMU,2009,108962.82
BMU,2010,105968.875
BMU,2011,101989.93
BMU,2012,96711.07
BMU,2013,96549.79
BMU,2014,93042.27
BMU,2015,93859.875
BMU,2016,93265.07
BMU,2017,96437.195
BMU,2018,95639.23
BMU,2019,95519.92
BMU,2020,88618.086
BMU,2021,92319.67
BMU,2022,98145.17
BMU,2023,103052.35
BTN,1990,3411.3838
BTN,1991,3338.0095
BTN,1992,3624.598
BTN,1993,3850.5513
BTN,1994,4042.4941
BTN,1995,4379.8706
BTN,1996,4616.92
BTN,1997,4778.705
BTN,1998,4965.8765
BTN,1999,5241.3667
BTN,2000,5287.574
BTN,2001,5545.6304
BTN,2002,5991.255
BTN,2003,6323.541
BTN,2004,6517.997
BTN,2005,6850.804
BTN,2006,7140.856
BTN,2007,8195.07
BTN,2008,8470.035
BTN,2009,9019.118
BTN,2010,9985.284
BTN,2011,10714.687
BTN,2012,11143.944
BTN,2013,11212.4795
BTN,2015,12400.298
BTN,2016,13320.976
BTN,2017,13482.343
BTN,2018,13854.8545
BTN,2019,14555.188
BTN,2020,12979.937
BOL,2015,11144.642
BOL,2016,11448.021
BOL,2017,11755.256
BOL,2018,11920.313
BOL,2019,11930.916
BOL,2020,10285.659
BOL,2021,11202.441
BOL,2022,11487.715
BOL,2023,11616.157
BIH,1990,2413.9482
BIH,2000,7830.534
BIH,2001,7982.552
BIH,2002,8366.727
BIH,2004,9344.869
BIH,2007,11178.728
BIH,2008,11983.77
BIH,2009,11826.699
BIH,2010,12142.912
BIH,2011,12487.701
BIH,2012,12626.979
BIH,2013,13135.772
BIH,2014,13458.908
BIH,2015,14220.149
BIH,2016,14873.703
BIH,2017,15554.724
BIH,2018,16349.067
BIH,2019,17029.367
BIH,2020,16747.105
BIH,2021,18286.738
BIH,2022,19298.197
BIH,2023,19805.0
BWA,2001,12949.641
BWA,2002,13479.696
BWA,2003,13857.259
BWA,2004,13984.842
BWA,2005,14361.958
BWA,2006,15275.583
BWA,2007,15850.234
BWA,2008,16040.315
BWA,2009,13489.951
BWA,2010,14545.02
BWA,2020,16289.392
BWA,2021,17960.625
BRA,1990,12633.288
BRA,1991,12546.561
BRA,1992,12271.979
BRA,1993,12669.429
BRA,1994,13202.931
BRA,1995,13550.439
BRA,1996,13641.63
BRA,1997,13896.625
BRA,1998,13737.703
BRA,1999,13602.414
BRA,2000,14005.348
BRA,2001,14016.132
BRA,2002,14265.905
BRA,2003,14259.366
BRA,2004,14911.261
BRA,2005,15221.014
BRA,2006,15657.4795
BRA,2007,16440.584
BRA,2008,17113.367
BRA,2009,16939.441
BRA,2010,18062.158
BRA,2011,18627.81
BRA,2012,18832.219
BRA,2013,19241.506
BRA,2014,19183.172
BRA,2015,18357.068
BRA,2016,17620.928
BRA,2017,17724.48
BRA,2018,17917.75
BRA,2019,18018.621
BRA,2020,17327.516
BRA,2021,18075.705
BRA,2022,18554.047
BRA,2023,19079.812
BRN,1996,102522.125
BRN,1997,106503.42
BRN,1998,97171.64
BRN,1999,99083.32
BRN,2000,100323.44
BRN,2003,103226.914
BRN,2004,101497.76
BRN,2005,99795.69
BRN,2006,102248.51
BRN,2007,96752.62
BRN,2008,91275.5
BRN,2009,87875.83
BRN,2010,88586.516
BRN,2011,90279.664
BRN,2012,89718.46
BRN,2013,86606.65
BGR,1990,14954.961
BGR,1991,13828.244
BGR,1992,12961.038
BGR,1993,12871.45
BGR,1994,13150.034
BGR,1995,13591.41
BGR,1996,14372.831
BGR,1997,12419.431
BGR,1998,12976.321
BGR,1999,11953.647
BGR,2000,12563.888
BGR,2001,13306.56
BGR,2002,14397.061
BGR,2003,15271.547
BGR,2004,16389.027
BGR,2005,17678.107
BGR,2006,19024.623
BGR,2007,20440.338
BGR,2008,21846.045
BGR,2009,21251.305
BGR,2010,21724.377
BGR,2011,22321.125
BGR,2012,22618.904
BGR,2013,22954.492
BGR,2014,23455.58
BGR,2015,24562.75
BGR,2016,25636.852
BGR,2017,26691.87
BGR,2018,27691.01
BGR,2019,29150.043
BGR,2020,28521.324
BGR,2021,30959.111
BGR,2022,32433.793
BGR,2023,33073.816
BDI,2012,1002.27454
BDI,2013,1014.5231
BDI,2014,1022.29156
BDI,2015,995.3191
BDI,2016,1009.636
KHM,1992,2769.4883
KHM,1993,2714.5916
KHM,1994,1650.391
KHM,1995,1672.7393
KHM,1996,1643.0157
KHM,1997,1595.1713
KHM,1998,1602.3837
KHM,1999,1775.4124
KHM,2000,1922.0317
KHM,2001,2032.0809
KHM,2002,2126.3416
KHM,2003,2309.8394
KHM,2004,2491.3093
KHM,2005,2781.8904
KHM,2006,3041.1047
KHM,2007,3308.1575
KHM,2008,3501.9258
KHM,2009,3587.609
KHM,2010,3711.5376
KHM,2011,3921.979
CMR,2000,3822.9443
CMR,2001,3884.873
CMR,2002,3951.4194
CMR,2003,4054.7812
CMR,2008,4300.2666
CMR,2009,4286.577
CMR,2010,4286.583
CMR,2011,4307.852
CMR,2012,4382.1113
CMR,2015,4698.667
CMR,2016,4767.132
CMR,2017,4797.9756
CMR,2020,4763.482
CMR,2022,4843.6504
CAN,1990,40475.113
CAN,1991,39139.312
CAN,1992,39023.184
CAN,1993,39622.48
CAN,1994,40952.137
CAN,1995,41617.723
CAN,1996,41880.55
CAN,1997,43241.242
CAN,1998,44553.28
CAN,1999,46464.547
CAN,2000,48399.305
CAN,2001,48774.168
CAN,2002,49695.008
CAN,2003,50139.785
CAN,2004,51210.68
CAN,2005,52356.56
CAN,2006,53195.78
CAN,2007,53761.863
CAN,2008,53711.68
CAN,2009,51552.42
CAN,2010,52558.44
CAN,2011,53681.13
CAN,2012,54034.805
CAN,2013,54712.18
CAN,2014,55723.484
CAN,2015,55660.867
CAN,2016,55606.156
CAN,2017,56612.33
CAN,2018,57337.492
CAN,2019,57583.848
CAN,2020,54092.88
CAN,2021,56995.117
CAN,2022,58321.062
CAN,2023,57517.44
CPV,2003,4841.2656
CPV,2004,5268.303
CPV,2005,5565.7695
CPV,2006,5941.3823
CPV,2013,7440.6626
CPV,2014,7491.022
CPV,2015,7560.1367
CPV,2016,7881.303
CPV,2017,8234.56
CPV,2018,8531.13
CPV,2019,9111.63
CPV,2020,7207.8687
CYM,2006,92213.08
CYM,2007,92343.73
CYM,2008,89380.15
CYM,2009,80631.84
CYM,2010,76294.766
CYM,2013,72988.7
CYM,2014,73051.81
CYM,2017,74599.68
CYM,2018,76124.55
CYM,2019,77476.84
CYM,2020,72183.13
CHL,2003,18902.871
CHL,2005,20918.527
CHL,2006,21968.537
CHL,2007,22878.883
CHL,2008,23509.781
CHL,2009,23013.582
CHL,2010,24116.77
CHL,2011,25366.27
CHL,2012,26670.498
CHL,2013,27291.357
CHL,2014,27505.049
CHL,2015,27811.375
CHL,2016,27958.729
CHL,2017,27892.994
CHL,2018,28492.662
CHL,2019,28218.535
CHL,2020,26248.562
CHL,2021,29089.85
CHL,2022,29569.479
CHL,2023,29563.678
CHN,1995,2808.034
CHN,1996,3055.9697
CHN,1997,3305.7905
CHN,2002,4744.3984
CHN,2003,5192.006
CHN,2004,5684.169
CHN,2005,6298.323
CHN,2006,7057.1
CHN,2007,8013.716
CHN,2008,8743.745
CHN,2009,9518.433
CHN,2010,10476.3125
CHN,2011,11405.018
CHN,2012,12217.8545
CHN,2013,13080.829
CHN,2014,13968.581
CHN,2015,14856.78
CHN,2016,15772.765
CHN,2017,16757.973
CHN,2018,17806.791
CHN,2019,18820.514
CHN,2020,19215.154
COL,1990,9998.811
COL,1991,9996.098
COL,1992,10196.433
COL,1993,10533.115
COL,1994,10927.938
COL,1995,11279.0
COL,1996,11303.131
COL,1997,11483.505
COL,1998,11343.88
COL,1999,10679.709
COL,2000,10813.494
COL,2001,10823.45
COL,2002,10925.148
COL,2003,11183.291
COL,2004,11607.938
COL,2005,11999.255
COL,2006,12636.625
COL,2007,13318.304
COL,2008,13591.061
COL,2009,13586.752
COL,2010,14037.064
COL,2011,14852.37
COL,2012,15279.479
COL,2013,15912.247
COL,2014,16480.363
COL,2015,16821.38
COL,2016,17003.244
COL,2017,16986.033
COL,2018,17104.13
COL,2019,17336.771
COL,2020,15861.5
COL,2021,17383.09
COL,2022,18458.72
COL,2023,18382.998
CRI,1990,10953.426
CRI,1991,10920.1
CRI,1992,11626.836
CRI,1993,12144.449
CRI,1994,12385.454
CRI,1995,12593.226
CRI,1996,12467.621
CRI,1997,12856.583
CRI,1998,13481.06
CRI,1999,13760.924
CRI,2000,14018.742
CRI,2001,14250.463
CRI,2002,14495.992
CRI,2003,14891.34
CRI,2004,15323.289
CRI,2005,15703.963
CRI,2006,16620.135
CRI,2007,17743.623
CRI,2008,18334.014
CRI,2009,17932.615
CRI,2010,18660.92
CRI,2011,19254.914
CRI,2012,19960.793
CRI,2013,20232.268
CRI,2014,20724.922
CRI,2015,21254.783
CRI,2016,21925.6
CRI,2017,22622.553
CRI,2018,23005.312
CRI,2019,23364.783
CRI,2020,22211.861
CRI,2021,23852.926
CRI,2022,24831.719
CRI,2023,25979.629
HRV,1990,23399.736
HRV,1991,18812.943
HRV,1992,17020.238
HRV,1993,15570.403
HRV,1994,16301.754
HRV,1995,17522.75
HRV,1996,18849.98
HRV,1997,20110.514
HRV,1998,20575.975
HRV,1999,20489.678
HRV,2000,21302.25
HRV,2001,22826.625
HRV,2002,24137.115
HRV,2003,25473.906
HRV,2004,26528.887
HRV,2005,27641.207
HRV,2006,29035.53
HRV,2007,30508.28
HRV,2008,31113.865
HRV,2009,29024.76
HRV,2010,28702.004
HRV,2011,28769.33
HRV,2012,28259.346
HRV,2013,28397.855
HRV,2014,28456.736
HRV,2015,29466.7
HRV,2016,30821.164
HRV,2017,32348.934
HRV,2018,33729.906
HRV,2019,35122.85
HRV,2020,32493.312
HRV,2021,36930.285
HRV,2022,39864.01
HRV,2023,41320.203
CUW,2001,35339.066
CUW,2002,35435.996
CUW,2003,34812.79
CUW,2004,34288.74
CUW,2005,33651.504
CUW,2006,33334.855
CUW,2007,33490.254
CYP,1990,27666.65
CYP,1991,27159.04
CYP,1992,28931.936
CYP,1993,28439.332
CYP,1994,29500.746
CYP,1995,31393.377
CYP,1996,31282.738
CYP,1997,31656.96
CYP,1998,33182.125
CYP,1999,34452.867
CYP,2000,36121.816
CYP,2001,37146.996
CYP,2002,38090.934
CYP,2004,40020.09
CYP,2005,41362.266
CYP,2006,42595.38
CYP,2007,43823.94
CYP,2008,44295.812
CYP,2009,42253.562
CYP,2010,42102.457
CYP,2011,41212.86
CYP,2012,39190.383
CYP,2013,36650.723
CYP,2014,36105.05
CYP,2015,37258.652
CYP,2016,39501.016
CYP,2017,41418.16
CYP,2018,43510.21
CYP,2019,45454.363
CYP,2020,43402.54
CYP,2021,47632.77
CYP,2022,50623.797
CYP,2023,51453.727
CYP,2024,52635.582
CZE,1994,25279.791
CZE,1995,26869.02
CZE,1996,28021.67
CZE,1997,27884.74
CZE,1998,27801.44
CZE,1999,28213.455
CZE,2000,29427.406
CZE,2001,30399.873
CZE,2002,30919.549
CZE,2003,31949.297
CZE,2004,33452.34
CZE,2005,35535.746
CZE,2006,37786.88
CZE,2007,39629.008
CZE,2008,40328.344
CZE,2009,38175.14
CZE,2010,39097.387
CZE,2011,39708.164
CZE,2012,39347.05
CZE,2013,39317.555
CZE,2014,40158.016
CZE,2015,42066.574
CZE,2016,43069.465
CZE,2017,45177.523
CZE,2019,47763.617
CZE,2020,45119.938
CZE,2021,47796.035
CZE,2022,48390.66
CZE,2023,47558.41
DNK,1990,46200.477
DNK,1991,46752.67
DNK,1992,47540.926
DNK,1993,47345.414
DNK,1994,49684.137
DNK,1995,50927.547
DNK,1996,52106.562
DNK,1997,53534.613
DNK,1998,54581.414
DNK,1999,56015.355
DNK,2000,57907.504
DNK,2001,58248.555
DNK,2002,58327.83
DNK,2010,60190.633
DNK,2011,60729.055
DNK,2012,60497.69
DNK,2013,61085.03
DNK,2014,61552.8
DNK,2015,62405.715
DNK,2016,63823.45
DNK,2017,65352.4
DNK,2018,66238.7
DNK,2019,67131.47
DNK,2020,65744.44
DNK,2021,69715.18
DNK,2022,69475.32
DNK,2023,69379.22
DMA,1998,13563.453
DMA,1999,13661.679
DMA,2000,14054.655
DMA,2001,14091.549
DMA,2002,13640.703
DMA,2003,14398.002
DMA,2004,14962.246
DMA,2005,15080.5205
DMA,2006,15727.705
DMA,2007,16560.518
DMA,2008,17738.041
DMA,2009,17534.033
DMA,2010,17516.787
DMA,2011,17475.041
DMA,2014,17520.855
DMA,2015,16920.912
DMA,2016,17364.078
DMA,2017,16314.2295
DMA,2018,16877.125
DMA,2019,17619.434
DMA,2020,14919.531
DMA,2021,15808.975
DMA,2022,17550.8
DOM,1991,7246.2466
DOM,1992,7900.768
DOM,1993,8318.492
DOM,1994,8372.071
DOM,1995,8685.017
DOM,1996,9036.884
DOM,1997,9671.148
DOM,1998,10150.446
DOM,1999,10582.077
DOM,2000,10896.318
DOM,2001,10991.137
DOM,2002,11313.069
DOM,2003,11000.868
DOM,2004,11131.2705
DOM,2005,12022.508
DOM,2006,12961.918
DOM,2007,13754.921
DOM,2008,14030.141
DOM,2009,13992.41
DOM,2010,14975.001
DOM,2011,15258.086
DOM,2012,15487.277
DOM,2013,16054.768
DOM,2014,16993.588
DOM,2016,18968.975
DOM,2017,19501.875
DOM,2018,20662.848
DOM,2019,21451.287
DOM,2020,19545.41
DOM,2021,22053.459
DOM,2022,22986.959
DOM,2023,23282.49
TLS,2004,3234.9758
TLS,2005,3263.9446
TLS,2006,3038.9526
TLS,2007,3256.5698
TLS,2008,3530.8823
TLS,2009,3792.3582
TLS,2010,4047.2495
TLS,2015,4467.8003
ECU,1990,9104.816
ECU,1991,9292.618
ECU,1992,9291.371
ECU,1993,9284.315
ECU,1994,9494.175
ECU,1995,9525.177
ECU,1996,9509.275
ECU,1997,9739.267
ECU,1998,9876.751
ECU,1999,9242.967
ECU,2000,9183.052
ECU,2001,9405.117
ECU,2002,9697.556
ECU,2007,10952.822
ECU,2008,11474.525
ECU,2009,11403.527
ECU,2010,11665.698
ECU,2011,12449.078
ECU,2012,12961.026
ECU,2013,13689.152
ECU,2014,14064.799
ECU,2015,13881.57
ECU,2016,13586.516
ECU,2017,14179.153
ECU,2018,14083.507
ECU,2019,13870.489
ECU,2020,12440.326
ECU,2021,13507.444
ECU,2022,14186.639
ECU,2023,14343.019
EGY,1990,8006.6216
EGY,1991,7876.5527
EGY,1992,8034.5625
EGY,1993,8079.0547
EGY,1994,8221.047
EGY,2003,10250.377
EGY,2004,10451.821
EGY,2005,10700.609
EGY,2006,11211.832
EGY,2007,11782.006
EGY,2008,12391.585
EGY,2009,12728.081
EGY,2010,13128.988
EGY,2011,13082.427
EGY,2012,13076.806
EGY,2014,13136.365
EGY,2015,13425.912
EGY,2016,13727.32
EGY,2017,14018.36
SLV,1994,6795.506
SLV,1995,7057.9204
SLV,1996,7062.3003
SLV,1997,7234.9443
SLV,1998,7381.1147
SLV,1999,7498.4673
SLV,2000,7545.4478
SLV,2001,7580.323
SLV,2002,7675.671
SLV,2003,7780.272
SLV,2004,7841.532
SLV,2005,8050.5347
SLV,2006,8404.247
SLV,2007,8548.835
SLV,2008,8704.806
SLV,2009,8494.498
SLV,2010,8648.93
SLV,2011,8943.062
SLV,2012,9165.42
SLV,2013,9327.564
SLV,2014,9451.744
SLV,2015,9646.154
SLV,2016,9863.761
SLV,2017,10064.794
SLV,2018,10297.203
SLV,2019,10543.938
SLV,2020,9692.449
SLV,2021,10809.714
SLV,2022,11085.618
EST,1990,19163.229
EST,1991,17718.955
EST,1992,14225.231
EST,1993,13758.295
EST,1994,13824.843
EST,1995,14710.969
EST,1996,15667.591
EST,1997,17915.453
EST,1998,18873.375
EST,1999,18737.898
EST,2000,20528.57
EST,2001,21874.695
EST,2002,23539.906
EST,2007,35989.863
EST,2008,34236.95
EST,2009,29284.404
EST,2010,30070.299
EST,2011,32456.121
EST,2012,33768.574
EST,2013,34484.223
EST,2014,35723.625
EST,2015,36356.44
EST,2016,37470.043
EST,2017,39533.465
EST,2018,40853.65
EST,2019,42218.96
EST,2020,40920.527
EST,2021,44251.54
EST,2022,43128.633
EST,2023,41288.617
SWZ,1990,5447.739
SWZ,1991,5325.3525
SWZ,1992,5291.8965
SWZ,1993,5299.532
SWZ,1994,5427.35
SWZ,1998,5952.854
SWZ,1999,6062.348
SWZ,2000,6106.0747
SWZ,2001,6135.453
SWZ,2002,6335.8135
SWZ,2003,6578.302
SWZ,2004,6775.2217
SWZ,2005,7142.1924
SWZ,2006,7584.72
SWZ,2007,7866.731
SWZ,2008,7926.3794
SWZ,2009,7988.5977
SWZ,2010,8245.642
SWZ,2011,8350.892
SWZ,2012,8645.845
SWZ,2013,8951.058
